country,year,gdp_change_%,lu,lp,lp_%,lpc,lpc_%,ls,lsc,lsc_%,lh,lhc,lhc_%,yr_sch,yr_sch_%,yr_sch_pri,yr_sch_pri_%,yr_sch_sec,yr_sch_sec_%,yr_sch_ter,yr_sch_ter_%,pop,pop_%
Guyana,1995,20.475,5.5,53.4,-10.702341137123739,31.1,-10.888252148997124,40.1,21.4,24.418604651162788,1.1,0.7,-30.000000000000004,7.54,6.497175141242928,5.0,1.6260162601626105,2.51,18.957345971563978,0.04,-20.000000000000007,288,7.86516853932584
Guyana,2000,2.9779999999999998,5.5,44.5,-16.666666666666664,25.9,-16.7202572347267,49.9,27.3,27.570093457943944,0.2,0.1,-85.71428571428571,8.12,7.692307692307687,5.12,2.400000000000002,2.99,19.123505976095643,0.01,-75.0,317,10.069444444444443
Guyana,2005,15.501,5.3,40.9,-8.089887640449444,23.7,-8.494208494208488,53.7,30.3,10.989010989010994,0.2,0.1,0.0,8.42,3.6945812807881895,5.17,0.9765625,3.25,8.695652173913038,0.01,0.0,347,9.46372239747635
Guyana,2010,20.186,4.6,37.0,-9.53545232273838,21.4,-9.704641350210974,58.1,34.0,12.211221122112214,0.3,0.2,100.0,8.82,4.750593824228022,5.25,1.547388781431347,3.56,9.53846153846154,0.01,0.0,374,7.78097982708934
Honduras,1980,4.535,41.4,47.7,14.939759036144595,11.8,81.53846153846156,8.9,5.8,44.99999999999999,2.0,1.3,85.71428571428574,3.01,38.709677419354826,2.44,32.6086956521739,0.5,66.66666666666667,0.07,75.00000000000003,1079,19.35840707964602
Honduras,1985,22.069000000000003,30.0,53.4,11.949685534591193,16.6,40.67796610169492,12.9,8.3,43.10344827586208,3.7,2.4,84.6153846153846,4.01,33.22259136212624,3.1,27.04918032786885,0.8,60.00000000000001,0.12,71.4285714285714,1283,18.906394810009264
Honduras,1990,12.255,25.4,54.6,2.2471910112359605,19.3,16.26506024096386,16.0,9.8,18.07228915662651,4.0,2.6,8.333333333333348,4.51,12.468827930174564,3.41,10.000000000000009,0.97,21.249999999999993,0.13,8.333333333333348,1539,19.95323460639127
Honduras,1995,15.511999999999999,21.5,55.2,1.098901098901095,22.0,13.989637305699487,18.9,11.0,12.244897959183664,4.4,2.9,11.538461538461542,4.99,10.643015521064303,3.72,9.090909090909083,1.13,16.494845360824726,0.15,15.384615384615374,1843,19.753086419753085
Honduras,2000,24.547,17.7,56.7,2.717391304347827,24.7,12.27272727272728,20.7,11.6,5.454545454545445,5.0,3.3,13.793103448275868,5.39,8.016032064128243,3.98,6.989247311827951,1.24,9.734513274336297,0.17,13.333333333333353,2186,18.610960390667387
Honduras,2005,20.606,14.7,56.5,-0.3527336860670194,27.2,10.121457489878537,23.2,13.1,12.93103448275863,5.5,3.7,12.121212121212132,5.77,7.050092764378468,4.24,6.5326633165829096,1.35,8.870967741935498,0.18,5.88235294117645,2590,18.48124428179323
Honduras,2010,17.546,13.0,55.1,-2.4778761061946875,28.3,4.044117647058831,26.3,16.4,25.190839694656475,5.5,3.7,0.0,6.09,5.54592720970537,4.42,4.245283018867907,1.49,10.370370370370363,0.18,0.0,3072,18.610038610038604
Hungary,1980,9.304,0.8,62.3,-15.122615803814721,55.8,-11.287758346581878,28.7,14.6,80.24691358024691,8.1,8.0,25.0,9.19,7.485380116959051,7.67,2.540106951871657,1.19,48.749999999999986,0.32,23.076923076923084,5489,2.6748971193415683
Hungary,1985,6.0040000000000004,1.0,56.6,-9.14927768860353,43.2,-22.580645161290313,32.8,18.5,26.71232876712328,9.7,9.4,17.500000000000004,9.18,-0.10881392818280489,7.39,-3.6505867014341664,1.41,18.487394957983195,0.38,18.75,5654,3.006012024048088
Hungary,1990,-16.082,1.0,50.5,-10.7773851590106,37.1,-14.120370370370372,37.0,22.1,19.45945945945946,11.5,11.0,17.021276595744684,9.48,3.267973856209161,7.39,0.0,1.64,16.31205673758864,0.45,18.421052631578938,5406,-4.3862752033958285
Hungary,1995,12.737,0.8,23.5,-53.46534653465347,19.6,-47.16981132075472,63.2,37.5,69.68325791855203,12.5,11.8,7.272727272727275,10.78,13.71308016877637,7.78,5.277401894451961,2.51,53.04878048780488,0.49,8.888888888888879,5365,-0.7584165741768456
Hungary,2000,22.372999999999998,0.6,3.4,-85.53191489361703,2.9,-85.20408163265306,81.7,51.2,36.53333333333335,14.3,13.2,11.864406779661007,11.71,8.627087198515792,7.93,1.9280205655527016,3.23,28.685258964143443,0.55,12.244897959183687,5488,2.2926374650512615
Hungary,2005,2.923,0.6,2.6,-23.529411764705877,2.2,-24.13793103448275,80.3,58.1,13.4765625,16.5,15.1,14.393939393939403,12.0,2.4765157984628416,7.94,0.12610340479193294,3.43,6.19195046439629,0.63,14.545454545454529,5686,3.607871720116629
Hungary,2010,7.728,0.3,1.0,-61.53846153846154,0.8,-63.63636363636363,77.5,60.6,4.302925989672968,21.2,19.1,26.490066225165563,12.39,3.2499999999999973,7.97,0.37783375314861534,3.61,5.247813411078717,0.81,28.57142857142858,5668,-0.31656700668307725
India,1980,25.873,71.0,11.7,-36.41304347826087,5.5,-26.66666666666667,14.6,0.4,33.33333333333335,2.7,1.7,54.54545454545452,2.0,25.786163522012572,1.29,11.206896551724155,0.61,64.86486486486487,0.09,50.0,261769,12.39496610147659
India,1985,29.570999999999998,63.2,15.4,31.623931623931647,8.5,54.54545454545454,17.9,0.5,25.0,3.5,2.3,35.29411764705881,2.54,27.0,1.67,29.457364341085256,0.76,24.590163934426236,0.11,22.222222222222232,296411,13.233805378024144
India,1990,23.482,56.0,19.1,24.02597402597404,12.1,42.352941176470594,20.4,0.6,19.999999999999996,4.6,3.0,30.434782608695656,3.08,21.259842519685044,2.03,21.5568862275449,0.9,18.421052631578938,0.15,36.36363636363635,336987,13.68910060692754
India,1995,33.822,52.7,17.4,-8.90052356020944,12.5,3.3057851239669533,23.8,6.3,950.0,6.2,4.1,36.66666666666665,3.73,21.10389610389609,2.24,10.344827586206918,1.27,41.11111111111112,0.21,39.99999999999999,382405,13.477671245478318
India,2000,28.619,48.7,15.7,-9.770114942528728,12.5,0.0,26.9,16.6,163.49206349206352,8.7,5.8,41.46341463414635,4.6,23.324396782841816,2.48,10.714285714285698,1.82,43.307086614173244,0.29,38.095238095238095,431520,12.843712817562537
India,2005,40.721000000000004,43.9,16.0,1.9108280254777066,13.6,8.800000000000008,31.0,19.4,16.86746987951806,9.1,6.1,5.1724137931034475,5.18,12.608695652173907,2.74,10.483870967741948,2.13,17.032967032967015,0.3,3.4482758620689724,480198,11.280589543937714
India,2010,36.15,39.1,16.0,0.0,14.3,5.147058823529416,35.3,22.5,15.97938144329898,9.6,6.4,4.918032786885251,5.78,11.583011583011604,3.0,9.48905109489051,2.46,15.492957746478876,0.32,6.666666666666665,537368,11.905505645587855
Indonesia,1980,31.497,37.9,50.8,11.403508771929815,18.0,7.784431137724557,10.4,5.4,74.19354838709677,0.9,0.4,33.33333333333335,3.29,18.772563176895307,2.74,15.126050420168081,0.53,43.24324324324324,0.03,50.0,54618,12.165769910050518
Indonesia,1985,33.731,43.2,41.5,-18.30708661417323,18.3,1.6666666666666607,14.0,7.3,35.18518518518516,1.4,0.9,125.0,3.48,5.775075987841949,2.71,-1.0948905109489093,0.72,35.849056603773576,0.05,66.66666666666667,62856,15.082939690212015
Indonesia,1990,39.949,52.1,27.5,-33.734939759036145,13.8,-24.590163934426222,17.8,9.4,28.767123287671236,2.5,1.6,77.77777777777779,3.51,0.8620689655172376,2.46,-9.225092250922506,0.97,34.72222222222223,0.08,59.999999999999986,71955,14.475945017182124
Indonesia,1995,8.402000000000001,36.4,39.4,43.272727272727266,21.8,57.97101449275361,21.7,11.5,22.34042553191489,2.5,1.7,6.25,4.53,29.059829059829067,3.29,33.739837398373986,1.15,18.556701030927837,0.09,12.5,82655,14.87040511430755
Indonesia,2000,22.932,24.3,53.1,34.77157360406091,31.5,44.495412844036686,19.6,10.6,-7.826086956521738,2.9,2.0,17.647058823529417,5.07,11.920529801324498,3.89,18.23708206686929,1.08,-6.0869565217391175,0.1,11.111111111111116,93617,13.262355574375405
Indonesia,2005,29.683,15.6,52.4,-1.3182674199623379,33.4,6.0317460317460325,27.3,15.2,43.39622641509433,4.7,3.1,55.00000000000001,6.21,22.485207100591698,4.49,15.424164524421592,1.56,44.44444444444444,0.16,59.999999999999986,105123,12.290502793296088
Indonesia,2010,29.142,6.1,47.7,-8.969465648854957,31.7,-5.089820359281438,37.9,22.2,46.05263157894737,8.2,5.4,74.19354838709677,7.72,24.31561996779388,5.15,14.699331848552344,2.3,47.435897435897424,0.27,68.75,117023,11.320072676769112
Iran,1980,-0.17900000000000116,70.8,13.1,23.584905660377366,7.6,22.580645161290303,13.4,9.3,55.00000000000001,2.7,2.3,64.28571428571428,2.53,40.55555555555554,1.59,35.897435897435905,0.84,49.99999999999998,0.1,66.66666666666667,12859,16.846887778282603
Iran,1985,-8.039,61.3,15.3,16.793893129771,8.8,15.789473684210531,19.6,14.8,59.13978494623655,3.8,3.3,43.47826086956521,3.53,39.525691699604735,2.13,33.96226415094339,1.26,50.0,0.14,40.000000000000014,15975,24.232055369779925
Iran,1990,26.44,49.1,20.3,32.6797385620915,11.6,31.818181818181813,25.4,19.5,31.756756756756754,5.0,4.2,27.272727272727295,4.61,30.594900849858362,2.78,30.516431924882625,1.65,30.952380952380953,0.18,28.57142857142856,18831,17.877934272300465
Iran,1995,14.185,37.4,24.5,20.68965517241379,13.9,19.82758620689655,29.7,24.0,23.076923076923084,8.3,7.1,69.04761904761902,5.68,23.21041214750541,3.27,17.625899280575542,2.11,27.878787878787882,0.31,72.22222222222223,21132,12.219212999840678
Iran,2000,29.293,27.1,26.5,8.163265306122458,15.0,7.913669064748197,34.9,22.5,-6.25,11.4,9.7,36.61971830985915,6.64,16.901408450704224,3.71,13.455657492354733,2.5,18.483412322274884,0.42,35.48387096774193,24249,14.75014196479274
Iran,2005,17.604,18.9,25.2,-4.9056603773584895,14.3,-4.666666666666663,42.5,22.5,0.0,13.3,11.2,15.463917525773208,7.49,12.801204819277112,4.06,9.433962264150942,2.94,17.599999999999994,0.49,16.666666666666675,28789,18.722421543156422
Iran,2010,8.16,13.5,22.8,-9.523809523809524,12.9,-9.790209790209792,44.7,24.6,9.33333333333335,19.0,15.8,41.071428571428584,8.49,13.351134846461953,4.3,5.911330049261099,3.49,18.70748299319729,0.7,42.85714285714286,35437,23.092153252978576
Iraq,1995,24.752,48.8,20.7,31.847133757961778,11.3,37.8048780487805,21.8,11.8,32.58426966292136,8.8,5.7,29.54545454545454,4.59,30.028328611898015,2.79,30.37383177570092,1.51,30.17241379310345,0.29,26.08695652173911,7093,21.1029537305788
Iraq,2000,116.46600000000001,36.7,28.6,38.164251207729485,16.5,46.01769911504423,25.0,13.8,16.94915254237288,9.7,6.4,12.280701754385959,5.48,19.389978213507632,3.43,22.93906810035842,1.73,14.569536423841068,0.32,10.344827586206918,8640,21.810235443394888
Iraq,2005,20.809,28.4,32.4,13.286713286713269,19.3,16.96969696969697,27.1,15.4,11.594202898550732,12.2,8.0,25.0,6.3,14.963503649635035,3.91,13.99416909620992,1.99,15.02890173410405,0.4,25.0,10384,20.185185185185194
Iraq,2010,36.251,23.5,35.0,8.024691358024704,21.3,10.362694300518127,26.3,15.3,-0.649350649350644,15.2,9.9,23.750000000000004,6.83,8.412698412698427,4.18,6.9053708439897665,2.15,8.040201005025116,0.5,25.0,12241,17.88328197226503
Ireland,1980,9.38,2.3,43.8,-15.606936416184968,31.2,-13.573407202216071,45.1,22.6,18.324607329842934,8.8,5.9,31.11111111111111,8.92,10.259579728059332,5.81,8.395522388059696,2.81,12.400000000000011,0.3,30.43478260869563,1404,8.000000000000007
Ireland,1985,14.624,2.0,36.7,-16.21004566210045,26.6,-14.743589743589736,48.1,24.6,8.849557522123884,13.3,9.0,52.542372881355924,9.76,9.4170403587444,6.23,7.228915662650626,3.09,9.964412811387891,0.44,46.66666666666668,1497,6.623931623931623
Ireland,1990,21.14,1.7,30.9,-15.803814713896468,22.7,-14.661654135338352,50.5,26.3,6.910569105691056,16.8,11.4,26.66666666666666,10.42,6.762295081967218,6.54,4.97592295345104,3.31,7.119741100323629,0.56,27.272727272727295,1555,3.874415497661987
Ireland,1995,48.727000000000004,3.0,23.2,-24.91909385113269,17.6,-22.466960352422895,52.1,27.8,5.703422053231932,21.7,14.8,29.824561403508774,11.06,6.142034548944353,6.79,3.822629969418956,3.54,6.9486404833836835,0.73,30.35714285714284,1691,8.745980707395496
Ireland,2000,30.412,3.8,16.8,-27.586206896551722,12.9,-26.70454545454546,50.7,28.0,0.7194244604316502,28.7,19.7,33.10810810810809,11.43,3.345388788426762,6.7,-1.3254786450662692,3.76,6.214689265536721,0.97,32.87671232876712,1891,11.827321111768185
Ireland,2005,6.4590000000000005,0.7,13.1,-22.023809523809533,10.1,-21.705426356589154,51.1,29.6,5.714285714285716,35.2,24.2,22.842639593908622,12.12,6.036745406824151,6.88,2.686567164179099,4.05,7.71276595744681,1.19,22.68041237113403,2241,18.508725542041237
Ireland,2010,12.838000000000001,0.7,10.7,-18.32061068702291,8.3,-17.821782178217816,39.1,24.3,-17.905405405405407,49.4,34.0,40.49586776859504,12.71,4.86798679867988,6.82,-0.8720930232558044,4.23,4.444444444444451,1.67,40.336134453781504,2471,10.263275323516297
Italy,1980,7.75,6.6,54.6,-14.150943396226412,44.2,-8.677685950413217,34.1,13.3,27.884615384615397,4.7,3.1,40.90909090909089,6.63,9.76821192052979,4.41,1.8475750577367167,2.06,28.749999999999986,0.16,45.45454545454546,27833,1.3952641165756008
Italy,1985,15.678999999999998,7.4,44.8,-17.948717948717952,37.8,-14.47963800904979,42.5,18.0,35.33834586466165,5.4,3.5,12.903225806451601,7.24,9.200603318250389,4.46,1.1337868480725488,2.61,26.69902912621358,0.18,12.5,29033,4.31142887938778
Italy,1990,5.383,5.9,35.7,-20.31249999999999,30.6,-19.047619047619037,51.7,22.8,26.66666666666666,6.7,4.4,25.714285714285733,8.04,11.049723756906072,4.58,2.6905829596412634,3.23,23.754789272030653,0.22,22.222222222222232,30205,4.036785726586989
Italy,1995,9.216999999999999,4.6,27.2,-23.809523809523814,23.1,-24.50980392156863,59.3,27.0,18.421052631578938,8.9,5.8,31.818181818181813,8.81,9.57711442786071,4.67,1.9650655021834051,3.85,19.195046439628484,0.3,36.36363636363635,31197,3.284224466147978
Italy,2000,7.555,3.0,19.5,-28.308823529411764,17.1,-25.97402597402597,66.5,32.2,19.259259259259267,11.0,7.2,24.13793103448276,9.63,9.307604994324636,4.79,2.569593147751603,4.48,16.36363636363638,0.36,19.999999999999996,32257,3.397762605378718
Italy,2005,-2.1469999999999994,2.3,15.2,-22.05128205128205,13.7,-19.883040935672526,70.3,37.2,15.527950310559003,12.2,8.0,11.111111111111116,10.19,5.8151609553478645,4.85,1.2526096033402823,4.94,10.267857142857139,0.4,11.111111111111116,32426,0.5239172892705479
Italy,2010,-2.407,1.7,10.3,-32.23684210526315,9.7,-29.1970802919708,73.4,40.6,9.139784946236551,14.6,9.7,21.249999999999993,10.78,5.789990186457317,4.9,1.030927835051565,5.4,9.311740890688247,0.49,22.499999999999986,32221,-0.63220872139641
Jamaica,1980,8.562,2.4,77.9,-7.701421800947871,33.7,-0.5899705014749124,17.4,8.2,78.26086956521738,2.3,1.5,50.0,5.51,12.67893660531698,4.53,5.841121495327095,0.91,65.45454545454545,0.08,59.999999999999986,687,12.62295081967213
Jamaica,1985,14.507,2.8,68.2,-12.451861360718874,31.4,-6.824925816023752,26.2,13.0,58.53658536585367,2.7,1.8,19.999999999999996,6.16,11.796733212341204,4.72,4.194260485651213,1.34,47.25274725274726,0.09,12.5,776,12.954876273653571
Jamaica,1990,12.573,3.5,58.0,-14.956011730205287,27.9,-11.146496815286621,34.8,18.2,39.99999999999999,3.7,2.4,33.33333333333333,6.82,10.71428571428572,4.89,3.601694915254239,1.81,35.07462686567165,0.12,33.33333333333333,879,13.273195876288657
Jamaica,1995,0.8869999999999999,4.7,41.5,-28.44827586206896,20.8,-25.448028673835122,46.0,24.7,35.71428571428572,7.8,5.2,116.6666666666667,7.95,16.56891495601174,5.1,4.294478527607359,2.59,43.09392265193368,0.26,116.6666666666667,980,11.49032992036405
Jamaica,2000,7.723,5.7,25.8,-37.83132530120482,13.3,-36.0576923076923,54.5,29.8,20.647773279352233,14.0,9.3,78.84615384615385,9.22,15.974842767295595,5.28,3.529411764705892,3.48,34.36293436293436,0.47,80.76923076923075,1070,9.183673469387754
Jamaica,2005,1.008,5.4,21.3,-17.441860465116278,11.4,-14.28571428571429,58.5,32.9,10.402684563758392,14.8,9.9,6.451612903225801,9.7,5.206073752711471,5.38,1.8939393939393812,3.82,9.770114942528728,0.49,4.255319148936176,1120,4.672897196261672
Jamaica,2010,0.2889999999999998,4.5,16.0,-24.882629107981224,8.7,-23.684210526315795,63.5,37.0,12.462006079027365,16.0,10.7,8.080808080808065,10.31,6.288659793814455,5.51,2.4163568773234223,4.26,11.518324607329845,0.53,8.163265306122458,1182,5.535714285714288
Japan,1980,18.727,0.2,40.3,-15.336134453781526,28.7,-13.813813813813812,43.6,30.4,39.44954128440366,15.9,10.0,35.13513513513513,9.19,9.796893667861406,5.64,1.4388489208633004,3.02,24.27983539094649,0.52,33.33333333333333,62563,7.012982570172577
Japan,1985,24.933999999999997,0.2,33.6,-16.62531017369726,24.3,-15.331010452961669,46.1,32.3,6.25,20.1,13.0,30.000000000000004,9.8,6.637649619151276,5.71,1.2411347517730542,3.43,13.576158940397365,0.66,26.923076923076916,65232,4.266099771430398
Japan,1990,9.516,0.1,26.9,-19.940476190476197,19.7,-18.930041152263378,48.6,33.3,3.0959752321981338,24.3,15.8,21.53846153846155,10.4,6.1224489795918435,5.77,1.0507880910682887,3.83,11.661807580174921,0.8,21.212121212121215,67210,3.032254108413057
Japan,1995,5.1419999999999995,0.1,20.3,-24.5353159851301,15.3,-22.33502538071065,52.0,37.5,12.612612612612617,27.6,17.9,13.291139240506311,11.04,6.153846153846132,5.84,1.2131715771230622,4.29,12.010443864229758,0.91,13.749999999999996,68731,2.2630560928433185
Japan,2000,6.914,0.1,15.1,-25.615763546798032,11.6,-24.183006535947715,52.5,40.3,7.466666666666666,32.2,21.0,17.31843575418994,11.67,5.7065217391304435,5.89,0.8561643835616417,4.72,10.023310023310007,1.07,17.582417582417587,70474,2.5359735781525172
Japan,2005,-2.2569999999999997,0.1,11.6,-23.178807947019862,9.0,-22.413793103448278,51.8,41.5,2.977667493796532,36.6,24.1,14.761904761904777,12.12,3.8560411311054033,5.92,0.5093378607809784,4.99,5.7203389830508655,1.21,13.08411214953269,70778,0.4313647586343894
Japan,2010,7.798,0.1,8.5,-26.724137931034477,6.6,-26.66666666666667,50.4,42.3,1.9277108433734869,41.0,27.3,13.278008298755184,12.55,3.547854785478566,5.94,0.33783783783785104,5.24,5.010020040080154,1.37,13.223140495867792,69320,-2.059962135126736
Kenya,1980,17.916999999999998,56.5,34.3,20.350877192982452,11.3,15.306122448979597,7.9,0.7,39.99999999999999,1.3,0.8,60.00000000000001,2.69,31.862745098039213,2.24,27.272727272727295,0.41,57.692307692307686,0.04,33.33333333333335,4526,19.862288135593232
Kenya,1985,27.511000000000003,49.9,37.2,8.454810495626841,13.9,23.008849557522115,11.1,1.2,71.42857142857144,1.8,1.1,37.5,3.32,23.420074349442377,2.69,20.089285714285698,0.57,39.02439024390243,0.06,50.0,5493,21.36544410075121
Kenya,1990,6.829000000000001,42.6,40.4,8.602150537634401,16.7,20.143884892086316,14.5,2.0,66.66666666666667,2.5,1.6,45.45454545454546,4.04,21.68674698795181,3.19,18.587360594795534,0.77,35.08771929824563,0.08,33.33333333333335,6689,21.7731658474422
Kenya,1995,14.359,33.2,46.1,14.10891089108912,21.9,31.137724550898206,17.0,3.4,70.0,3.6,2.3,43.74999999999998,4.9,21.287128712871283,3.82,19.749216300940443,0.96,24.675324675324674,0.12,50.0,8166,22.08102855434295
Kenya,2000,12.391,27.2,47.3,2.6030368763557465,24.1,10.045662100456632,20.4,6.0,76.47058823529412,4.9,3.2,39.13043478260872,5.66,15.51020408163264,4.27,11.780104712041872,1.23,28.125,0.16,33.33333333333335,9464,15.895175116336024
Kenya,2005,21.909,23.5,47.1,-0.42283298097250954,23.5,-2.4896265560165998,22.8,9.9,65.00000000000001,6.7,4.4,37.5,6.23,10.070671378091877,4.53,6.088992974238883,1.47,19.512195121951216,0.22,37.5,10779,13.894759087066788
Kenya,2010,26.566,20.7,47.3,0.424628450106157,23.8,1.276595744680864,23.2,15.6,57.57575757575757,8.7,5.7,29.54545454545454,6.74,8.18619582664526,4.73,4.415011037527594,1.73,17.68707482993197,0.29,31.818181818181813,12898,19.658595417014556
Luxembourg,1980,11.624,1.5,47.8,-9.469696969696972,34.1,-7.336956521739124,40.2,21.4,11.458333333333325,10.5,6.9,18.965517241379317,8.65,4.8484848484848575,5.5,0.917431192660545,2.8,11.99999999999999,0.35,20.68965517241379,188,2.732240437158473
Luxembourg,1985,37.792,2.1,42.7,-10.669456066945592,31.1,-8.797653958944284,43.4,24.3,13.551401869158886,11.8,7.6,10.144927536231862,9.01,4.161849710982657,5.52,0.363636363636366,3.1,10.71428571428572,0.39,11.428571428571432,199,5.85106382978724
Luxembourg,1990,23.806,3.3,37.4,-12.412177985948492,27.7,-10.932475884244376,46.3,27.2,11.934156378600825,13.0,8.5,11.842105263157897,9.33,3.5516093229744694,5.51,-0.18115942028985588,3.39,9.354838709677416,0.43,10.256410256410241,214,7.537688442211055
Luxembourg,1995,23.797,4.5,31.1,-16.844919786096245,23.8,-14.079422382671481,48.4,29.3,7.720588235294112,15.9,10.4,22.352941176470598,9.78,4.8231511254019255,5.51,0.0,3.74,10.32448377581121,0.53,23.255813953488392,223,4.20560747663552
Luxembourg,2000,21.591,5.9,25.3,-18.649517684887464,19.6,-17.647058823529406,50.0,31.1,6.1433447098976135,18.8,12.3,18.26923076923077,10.15,3.783231083844596,5.48,-0.5444646098003547,4.06,8.55614973262031,0.62,16.981132075471695,242,8.520179372197312
Luxembourg,2005,13.056000000000001,6.4,20.5,-18.972332015810277,16.0,-18.36734693877552,48.9,31.2,0.3215434083601254,24.3,16.1,30.89430894308944,10.7,5.418719211822642,5.48,0.0,4.41,8.62068965517242,0.81,30.645161290322598,262,8.264462809917351
Luxembourg,2010,12.249,5.8,15.0,-26.82926829268293,11.7,-26.875000000000004,43.8,28.8,-7.692307692307687,35.4,23.6,46.583850931677006,11.68,9.158878504672895,5.55,1.2773722627737127,4.95,12.244897959183664,1.18,45.67901234567899,279,6.488549618320616
Malawi,1980,6.733,52.9,42.8,-1.6091954022988575,12.9,143.39622641509436,4.0,1.6,45.45454545454546,0.3,0.2,0.0,1.83,19.6078431372549,1.61,17.51824817518248,0.21,39.99999999999999,0.01,0.0,1959,16.123295791345594
Malawi,1985,10.503,52.9,41.3,-3.5046728971962593,17.0,31.782945736434097,5.4,2.1,31.25,0.4,0.4,100.0,2.33,27.322404371584707,2.03,26.08695652173911,0.28,33.33333333333335,0.02,100.0,2253,15.007656967840743
Malawi,1990,6.468,48.4,45.1,9.200968523002429,14.1,-17.05882352941177,6.2,2.4,14.28571428571428,0.4,0.3,-25.00000000000001,2.7,15.879828326180267,2.36,16.256157635467993,0.32,14.28571428571428,0.01,-50.0,3026,34.30980914336441
Malawi,1995,34.998,44.0,48.5,7.538802660753885,13.1,-7.092198581560282,7.0,3.1,29.166666666666675,0.5,0.4,33.33333333333335,3.0,11.111111111111093,2.66,12.711864406779672,0.32,0.0,0.02,100.0,3244,7.204230006609391
Malawi,2000,9.585,40.4,50.3,3.711340206185554,12.2,-6.870229007633588,8.8,5.1,64.51612903225805,0.5,0.4,0.0,3.34,11.333333333333329,2.94,10.526315789473673,0.38,18.75,0.02,0.0,3525,8.662145499383467
Malawi,2005,33.537,36.5,52.7,4.771371769383714,12.4,1.6393442622950838,10.3,6.0,17.647058823529417,0.4,0.3,-25.00000000000001,3.68,10.179640718562876,3.26,10.88435374149659,0.41,7.8947368421052655,0.02,0.0,3843,9.021276595744677
Malawi,2010,24.514,26.8,55.6,5.502846299810238,13.4,8.064516129032251,17.3,9.4,56.666666666666664,0.4,0.3,0.0,4.65,26.358695652173925,4.04,23.926380368098176,0.59,43.90243902439024,0.01,-50.0,4218,9.75800156128026
Malaysia,1980,34.339,30.2,46.7,4.008908685968837,24.7,14.883720930232558,21.4,10.5,50.0,1.6,0.6,0.0,4.74,18.500000000000007,3.52,14.28571428571428,1.17,32.95454545454544,0.04,0.0,4923,18.740955137481908
Malaysia,1985,24.664,24.8,42.1,-9.850107066381163,24.2,-2.0242914979757054,28.6,14.1,34.28571428571428,4.6,1.7,183.33333333333334,5.85,23.417721518987335,3.98,13.068181818181813,1.74,48.71794871794872,0.13,225.0,5803,17.87527930123909
Malaysia,1990,46.547,19.7,36.7,-12.826603325415675,22.6,-6.611570247933873,35.7,18.1,28.368794326241154,7.9,3.0,76.47058823529412,6.96,18.974358974358974,4.4,10.552763819095489,2.35,35.05747126436782,0.22,69.23076923076923,7257,25.056005514389113
Malaysia,1995,25.931,15.2,32.2,-12.261580381471394,20.5,-9.292035398230091,43.8,23.6,30.386740331491712,8.9,3.2,6.666666666666665,7.86,12.93103448275863,4.74,7.727272727272716,2.88,22.5531914893617,0.24,9.090909090909083,8504,17.183409122226823
Malaysia,2000,27.152,11.5,27.8,-13.664596273291929,18.2,-11.21951219512195,51.7,30.2,27.966101694915245,9.0,3.2,0.0,8.64,9.92366412213741,5.02,5.907172995780585,3.38,17.361111111111114,0.24,0.0,9977,17.32126058325494
Malaysia,2005,20.177,8.5,24.4,-12.230215827338142,16.2,-10.989010989010994,54.2,33.6,11.258278145695378,12.9,4.5,40.625,9.46,9.490740740740744,5.24,4.382470119521931,3.87,14.49704142011834,0.35,45.83333333333333,11377,14.032274230730678
Malaysia,2010,28.996,5.6,21.4,-12.295081967213118,14.3,-11.728395061728392,55.5,37.1,10.416666666666675,17.6,6.0,33.33333333333333,10.31,8.985200845665965,5.46,4.198473282442738,4.38,13.178294573643413,0.47,34.2857142857143,12957,13.887668102311679
Mali,1980,-7.152000000000001,92.3,6.3,53.65853658536586,1.6,77.77777777777779,1.0,0.5,66.66666666666667,0.3,0.2,100.0,0.4,60.00000000000001,0.32,59.999999999999986,0.07,75.00000000000003,0.01,0.0,2225,7.748184019370452
Mali,1985,22.572000000000003,88.6,9.1,44.44444444444444,2.6,62.5,1.8,0.9,80.0,0.4,0.3,49.99999999999998,0.58,44.99999999999997,0.45,40.625,0.12,71.4285714285714,0.01,0.0,2406,8.134831460674153
Mali,1990,22.791,85.5,11.3,24.17582417582418,3.5,34.615384615384606,2.7,1.3,44.44444444444444,0.5,0.3,0.0,0.78,34.48275862068968,0.61,35.55555555555554,0.16,33.33333333333335,0.02,100.0,2629,9.268495428096424
Mali,1995,24.246,82.4,13.9,23.008849557522115,4.7,34.2857142857143,3.1,1.4,7.692307692307687,0.7,0.4,33.33333333333335,0.96,23.076923076923062,0.76,24.590163934426236,0.18,12.5,0.02,0.0,2927,11.335108406238103
Mali,2000,29.099999999999998,80.1,15.6,12.230215827338121,5.6,19.14893617021276,3.5,1.5,7.14285714285714,0.8,0.5,25.0,1.1,14.583333333333348,0.87,14.473684210526304,0.2,11.111111111111116,0.03,50.0,3302,12.81175264776222
Mali,2005,24.143,78.3,16.6,6.410256410256432,6.4,14.285714285714302,3.9,1.6,6.666666666666665,1.1,0.7,39.99999999999999,1.25,13.636363636363624,0.98,12.643678160919535,0.24,19.999999999999996,0.04,33.33333333333335,3888,17.746820109024842
